shipType,shipDurationType,level,targetArtifact,AURELIAN_BROOCH_0_COMMON,AURELIAN_BROOCH_1_COMMON,AURELIAN_BROOCH_2_COMMON,AURELIAN_BROOCH_2_EPIC,AURELIAN_BROOCH_2_RARE,AURELIAN_BROOCH_3_COMMON,AURELIAN_BROOCH_3_EPIC,AURELIAN_BROOCH_3_LEGENDARY,AURELIAN_BROOCH_3_RARE,BEAK_OF_MIDAS_0_COMMON,BEAK_OF_MIDAS_1_COMMON,BEAK_OF_MIDAS_2_COMMON,BEAK_OF_MIDAS_2_RARE,BEAK_OF_MIDAS_3_COMMON,BEAK_OF_MIDAS_3_LEGENDARY,BEAK_OF_MIDAS_3_RARE,BOOK_OF_BASAN_0_COMMON,BOOK_OF_BASAN_1_COMMON,BOOK_OF_BASAN_2_COMMON,BOOK_OF_BASAN_2_EPIC,CARVED_RAINSTICK_0_COMMON,CARVED_RAINSTICK_1_COMMON,CARVED_RAINSTICK_2_COMMON,CARVED_RAINSTICK_3_COMMON,CARVED_RAINSTICK_3_EPIC,CARVED_RAINSTICK_3_LEGENDARY,CLARITY_STONE_0_COMMON,CLARITY_STONE_1_COMMON,CLARITY_STONE_FRAGMENT_0_COMMON,DEMETERS_NECKLACE_0_COMMON,DEMETERS_NECKLACE_1_COMMON,DEMETERS_NECKLACE_1_RARE,DEMETERS_NECKLACE_2_COMMON,DEMETERS_NECKLACE_2_EPIC,DEMETERS_NECKLACE_2_RARE,DEMETERS_NECKLACE_3_COMMON,DEMETERS_NECKLACE_3_EPIC,DEMETERS_NECKLACE_3_LEGENDARY,DEMETERS_NECKLACE_3_RARE,DILITHIUM_MONOCLE_0_COMMON,DILITHIUM_MONOCLE_1_COMMON,DILITHIUM_MONOCLE_2_COMMON,DILITHIUM_MONOCLE_3_COMMON,DILITHIUM_MONOCLE_3_EPIC,DILITHIUM_MONOCLE_3_LEGENDARY,DILITHIUM_STONE_0_COMMON,DILITHIUM_STONE_1_COMMON,DILITHIUM_STONE_FRAGMENT_0_COMMON,GOLD_METEORITE_0_COMMON,GOLD_METEORITE_1_COMMON,GOLD_METEORITE_2_COMMON,INTERSTELLAR_COMPASS_0_COMMON,INTERSTELLAR_COMPASS_1_COMMON,INTERSTELLAR_COMPASS_2_COMMON,INTERSTELLAR_COMPASS_2_RARE,INTERSTELLAR_COMPASS_3_COMMON,INTERSTELLAR_COMPASS_3_EPIC,INTERSTELLAR_COMPASS_3_LEGENDARY,INTERSTELLAR_COMPASS_3_RARE,LIFE_STONE_0_COMMON,LIFE_STONE_1_COMMON,LIFE_STONE_2_COMMON,LIFE_STONE_FRAGMENT_0_COMMON,LIGHT_OF_EGGENDIL_0_COMMON,LIGHT_OF_EGGENDIL_1_COMMON,LIGHT_OF_EGGENDIL_1_RARE,LIGHT_OF_EGGENDIL_2_COMMON,LIGHT_OF_EGGENDIL_2_RARE,LIGHT_OF_EGGENDIL_3_COMMON,LIGHT_OF_EGGENDIL_3_EPIC,LIGHT_OF_EGGENDIL_3_LEGENDARY,LUNAR_STONE_0_COMMON,LUNAR_STONE_1_COMMON,LUNAR_STONE_2_COMMON,LUNAR_STONE_FRAGMENT_0_COMMON,LUNAR_TOTEM_0_COMMON,LUNAR_TOTEM_1_COMMON,LUNAR_TOTEM_1_RARE,LUNAR_TOTEM_2_COMMON,LUNAR_TOTEM_2_RARE,LUNAR_TOTEM_3_COMMON,LUNAR_TOTEM_3_EPIC,LUNAR_TOTEM_3_LEGENDARY,LUNAR_TOTEM_3_RARE,MERCURYS_LENS_0_COMMON,MERCURYS_LENS_1_COMMON,MERCURYS_LENS_1_RARE,MERCURYS_LENS_2_COMMON,MERCURYS_LENS_2_RARE,MERCURYS_LENS_3_COMMON,MERCURYS_LENS_3_EPIC,MERCURYS_LENS_3_LEGENDARY,MERCURYS_LENS_3_RARE,NEODYMIUM_MEDALLION_0_COMMON,NEODYMIUM_MEDALLION_1_COMMON,NEODYMIUM_MEDALLION_1_RARE,NEODYMIUM_MEDALLION_2_COMMON,NEODYMIUM_MEDALLION_2_EPIC,NEODYMIUM_MEDALLION_3_COMMON,NEODYMIUM_MEDALLION_3_EPIC,NEODYMIUM_MEDALLION_3_LEGENDARY,NEODYMIUM_MEDALLION_3_RARE,ORNATE_GUSSET_0_COMMON,ORNATE_GUSSET_1_COMMON,ORNATE_GUSSET_1_EPIC,ORNATE_GUSSET_2_COMMON,ORNATE_GUSSET_2_RARE,ORNATE_GUSSET_3_COMMON,ORNATE_GUSSET_3_EPIC,ORNATE_GUSSET_3_LEGENDARY,PHOENIX_FEATHER_0_COMMON,PHOENIX_FEATHER_1_COMMON,PHOENIX_FEATHER_2_COMMON,PHOENIX_FEATHER_2_RARE,PHOENIX_FEATHER_3_COMMON,PHOENIX_FEATHER_3_LEGENDARY,PHOENIX_FEATHER_3_RARE,PROPHECY_STONE_0_COMMON,PROPHECY_STONE_1_COMMON,PROPHECY_STONE_FRAGMENT_0_COMMON,PUZZLE_CUBE_0_COMMON,PUZZLE_CUBE_1_COMMON,PUZZLE_CUBE_1_EPIC,PUZZLE_CUBE_2_COMMON,PUZZLE_CUBE_2_RARE,PUZZLE_CUBE_3_COMMON,PUZZLE_CUBE_3_EPIC,PUZZLE_CUBE_3_LEGENDARY,PUZZLE_CUBE_3_RARE,QUANTUM_METRONOME_0_COMMON,QUANTUM_METRONOME_1_COMMON,QUANTUM_METRONOME_1_RARE,QUANTUM_METRONOME_2_COMMON,QUANTUM_METRONOME_2_EPIC,QUANTUM_METRONOME_2_RARE,QUANTUM_METRONOME_3_COMMON,QUANTUM_METRONOME_3_EPIC,QUANTUM_METRONOME_3_LEGENDARY,QUANTUM_METRONOME_3_RARE,QUANTUM_STONE_0_COMMON,QUANTUM_STONE_1_COMMON,QUANTUM_STONE_2_COMMON,QUANTUM_STONE_FRAGMENT_0_COMMON,SHELL_STONE_0_COMMON,SHELL_STONE_1_COMMON,SHELL_STONE_2_COMMON,SHELL_STONE_FRAGMENT_0_COMMON,SHIP_IN_A_BOTTLE_0_COMMON,SHIP_IN_A_BOTTLE_1_COMMON,SHIP_IN_A_BOTTLE_2_COMMON,SHIP_IN_A_BOTTLE_2_RARE,SHIP_IN_A_BOTTLE_3_COMMON,SHIP_IN_A_BOTTLE_3_EPIC,SHIP_IN_A_BOTTLE_3_LEGENDARY,SHIP_IN_A_BOTTLE_3_RARE,SOLAR_TITANIUM_0_COMMON,SOLAR_TITANIUM_1_COMMON,SOLAR_TITANIUM_2_COMMON,SOUL_STONE_0_COMMON,SOUL_STONE_1_COMMON,SOUL_STONE_2_COMMON,SOUL_STONE_FRAGMENT_0_COMMON,TACHYON_DEFLECTOR_0_COMMON,TACHYON_DEFLECTOR_1_COMMON,TACHYON_DEFLECTOR_2_COMMON,TACHYON_DEFLECTOR_2_RARE,TACHYON_STONE_0_COMMON,TACHYON_STONE_1_COMMON,TACHYON_STONE_2_COMMON,TACHYON_STONE_FRAGMENT_0_COMMON,TAU_CETI_GEODE_0_COMMON,TAU_CETI_GEODE_1_COMMON,TAU_CETI_GEODE_2_COMMON,TERRA_STONE_0_COMMON,TERRA_STONE_1_COMMON,TERRA_STONE_2_COMMON,TERRA_STONE_FRAGMENT_0_COMMON,THE_CHALICE_0_COMMON,THE_CHALICE_1_COMMON,THE_CHALICE_1_EPIC,THE_CHALICE_2_COMMON,THE_CHALICE_2_EPIC,THE_CHALICE_2_RARE,THE_CHALICE_3_COMMON,THE_CHALICE_3_EPIC,THE_CHALICE_3_LEGENDARY,TITANIUM_ACTUATOR_0_COMMON,TITANIUM_ACTUATOR_1_COMMON,TITANIUM_ACTUATOR_2_COMMON,TITANIUM_ACTUATOR_2_RARE,TITANIUM_ACTUATOR_3_COMMON,TITANIUM_ACTUATOR_3_EPIC,TITANIUM_ACTUATOR_3_LEGENDARY,TUNGSTEN_ANKH_0_COMMON,TUNGSTEN_ANKH_1_COMMON,TUNGSTEN_ANKH_1_RARE,TUNGSTEN_ANKH_2_COMMON,TUNGSTEN_ANKH_2_LEGENDARY,TUNGSTEN_ANKH_2_RARE,TUNGSTEN_ANKH_3_COMMON,TUNGSTEN_ANKH_3_LEGENDARY,TUNGSTEN_ANKH_3_RARE,VIAL_MARTIAN_DUST_0_COMMON,VIAL_MARTIAN_DUST_1_COMMON,VIAL_MARTIAN_DUST_1_RARE,VIAL_MARTIAN_DUST_2_COMMON,VIAL_MARTIAN_DUST_2_EPIC,VIAL_MARTIAN_DUST_3_COMMON,VIAL_MARTIAN_DUST_3_LEGENDARY,VIAL_MARTIAN_DUST_3_RARE
ATREGGIES,SHORT,6,DILITHIUM_MONOCLE,0,388,1102,17,142,80,0,0,2,513,905,675,80,0,0,0,574,15,0,0,871,1007,277,0,0,0,68,0,619,0,205,9,918,11,62,259,2,0,9,1105,1500,4,0,0,0,155,6,276,0,4090,0,923,1077,313,41,0,0,0,0,154,12,0,326,466,21,2,0,0,0,0,0,47,147,0,0,0,256,11,1039,66,0,0,0,0,409,909,128,471,62,0,0,0,0,0,690,71,1027,10,62,1,0,4,0,806,22,489,62,0,0,0,1374,1012,153,20,0,0,0,26,0,668,0,0,0,1112,120,0,0,0,0,1547,926,94,34,0,3,0,0,0,0,134,113,0,251,0,154,0,0,1996,350,0,0,0,0,0,0,665,2208,0,114,16,0,243,613,96,0,0,34,169,0,0,0,1069,0,89,88,0,304,1052,981,25,505,7,68,0,0,0,1665,606,0,0,0,0,0,0,695,38,653,2,86,0,0,0,0,655,86,607,6,0,0,0
ATREGGIES,SHORT,6,TITANIUM_ACTUATOR,0,36,81,1,14,5,0,0,0,39,73,70,1,0,0,0,55,1,0,0,73,86,27,0,0,0,3,0,63,0,18,1,59,0,2,13,0,0,1,119,64,0,0,0,0,18,0,30,0,377,0,66,74,21,8,0,0,0,0,14,1,0,31,32,3,0,0,0,0,0,0,2,12,0,0,0,22,0,94,7,0,0,0,0,42,89,6,38,7,0,0,0,0,0,60,8,80,0,6,0,0,0,0,67,4,47,7,0,0,0,134,90,10,3,0,0,0,6,0,50,0,0,0,105,11,0,0,0,0,124,75,5,3,0,0,0,0,0,0,15,8,0,16,0,14,0,0,155,27,0,0,0,0,0,0,43,186,0,12,1,0,20,49,10,0,0,3,5,0,0,0,86,0,8,7,0,25,94,78,1,42,1,3,0,0,0,106,106,0,0,0,0,0,0,59,2,51,0,6,0,0,0,0,49,3,48,0,0,0,0
ATREGGIES,SHORT,6,NEODYMIUM_MEDALLION,0,8,34,1,3,1,0,0,0,15,29,13,4,0,0,0,17,2,0,0,23,29,4,0,0,0,1,0,25,0,7,0,22,0,1,8,0,0,0,41,19,1,0,0,0,4,0,5,0,151,0,39,33,8,1,0,0,0,0,2,1,0,9,17,1,0,0,0,0,0,0,0,4,0,0,0,6,0,34,0,0,0,0,0,8,28,3,13,3,0,0,0,0,41,50,4,92,2,7,0,0,1,0,26,0,17,1,0,0,0,55,38,3,0,0,0,0,2,0,20,0,0,0,32,3,0,0,0,0,62,32,0,0,0,1,0,0,0,0,2,2,0,6,0,6,0,0,66,11,0,0,0,0,0,0,24,76,0,1,1,0,4,16,1,0,0,0,9,0,0,0,45,0,3,1,0,4,23,24,1,8,0,3,0,0,0,50,12,0,0,0,0,0,0,16,0,11,0,1,0,0,0,0,28,2,18,2,0,0,0
ATREGGIES,SHORT,6,MERCURYS_LENS,0,522,1629,18,184,91,0,0,1,711,1245,941,107,0,0,0,794,12,0,0,1327,1647,403,0,0,0,69,0,942,0,262,9,1472,14,78,351,2,1,6,2521,947,8,0,0,0,188,3,340,0,6117,0,1459,1572,393,42,0,0,0,0,171,16,0,444,686,27,0,0,0,0,0,0,43,160,0,0,0,332,14,1556,95,0,0,0,0,1430,3535,408,1603,192,0,0,0,0,0,1010,98,1598,11,83,0,0,0,0,1233,25,757,73,0,0,0,2047,1517,179,16,0,0,0,35,0,956,0,0,0,1598,180,0,0,0,0,2322,1377,107,42,1,2,0,0,0,0,131,133,0,312,0,189,0,0,3165,477,0,0,0,0,0,0,944,3424,0,145,13,0,336,983,126,0,0,40,195,0,0,0,1687,0,121,118,0,424,1542,1592,28,659,12,79,0,0,0,2573,910,0,0,0,0,0,0,1120,32,868,0,96,0,0,0,0,989,111,883,9,0,0,0
ATREGGIES,SHORT,6,DILITHIUM_STONE,0,97,252,4,33,20,0,0,2,125,188,168,18,0,0,0,147,4,0,0,210,236,69,0,0,0,12,0,145,0,41,0,226,4,13,66,1,0,2,378,136,0,0,0,0,85,2,62,0,962,0,237,220,70,8,0,0,0,0,34,2,0,79,117,8,0,0,0,0,0,0,9,26,0,0,0,61,4,251,19,0,0,0,0,111,214,28,114,20,0,0,0,0,0,172,25,246,3,23,0,0,0,0,195,5,145,14,0,0,0,317,238,24,2,0,0,0,6,0,168,0,0,0,257,32,0,0,0,0,340,205,11,7,0,1,0,0,0,0,37,27,0,54,0,37,0,0,501,92,0,0,0,0,0,0,173,564,0,22,3,0,58,160,14,0,0,4,43,0,0,0,280,0,24,25,0,65,293,239,11,123,1,16,0,0,0,405,139,0,0,0,0,0,0,190,7,151,0,27,0,0,0,0,139,21,143,3,0,0,0
ATREGGIES,SHORT,6,SHELL_STONE,0,4,19,3,2,1,0,0,0,8,10,13,0,0,0,0,8,0,0,0,14,18,4,0,0,0,0,0,8,0,2,2,14,0,0,4,0,0,0,35,5,0,0,0,0,2,1,7,0,60,0,14,19,3,1,0,0,0,0,2,0,0,7,8,1,0,0,0,0,0,0,0,3,0,0,0,1,0,16,0,0,0,0,0,7,7,3,9,0,0,0,0,0,0,11,1,16,0,2,0,0,0,0,8,1,12,1,0,0,0,21,15,1,0,0,0,0,0,0,11,0,0,0,18,2,0,0,0,0,24,14,0,0,0,0,0,0,0,0,3,0,0,5,0,4,0,0,41,4,0,0,0,0,0,0,13,41,0,2,0,0,5,7,0,0,0,0,4,0,0,0,12,0,1,3,0,3,19,14,0,4,0,1,0,0,0,24,8,0,0,0,0,0,0,11,0,9,0,0,0,0,0,0,12,2,10,0,0,0,0
ATREGGIES,SHORT,6,LUNAR_STONE,0,11,27,1,3,1,0,0,0,9,22,10,2,0,0,0,13,0,0,0,17,32,9,0,0,0,0,0,15,0,3,0,25,0,0,7,1,0,0,45,15,0,0,0,0,1,1,5,0,132,0,25,25,4,0,0,0,0,0,5,1,0,8,8,0,0,0,0,0,0,0,2,2,0,0,0,8,0,20,0,0,0,0,0,12,26,3,13,1,0,0,0,0,0,20,3,22,0,0,0,0,0,0,27,0,13,1,0,0,0,31,26,1,0,0,0,0,0,0,16,0,0,0,21,2,0,0,0,0,55,20,1,0,0,0,0,0,0,0,3,2,0,4,0,2,0,0,56,7,0,0,0,0,0,0,15,58,0,2,1,0,3,12,0,0,0,0,5,0,0,0,23,0,3,3,0,7,28,26,0,13,1,0,0,0,0,39,12,0,0,0,0,0,0,22,1,14,0,1,0,0,0,0,17,2,12,1,0,0,0
ATREGGIES,SHORT,6,SOUL_STONE,0,244,760,8,78,38,0,0,1,304,593,441,35,0,0,0,339,9,0,0,624,748,160,0,0,0,25,0,424,0,104,5,639,7,29,146,1,0,2,1175,442,1,0,0,0,75,0,165,0,2903,0,677,721,196,22,0,0,0,0,66,5,0,219,342,13,2,0,0,0,0,0,18,71,0,0,0,145,6,735,36,0,0,0,0,265,659,56,275,28,0,0,0,0,0,467,28,719,8,43,1,0,0,0,593,6,305,30,0,0,0,926,760,95,7,0,0,0,9,0,411,0,0,0,727,101,0,0,0,0,1047,635,36,16,0,1,0,0,0,0,88,61,0,139,0,117,0,0,1398,220,0,0,0,0,0,0,432,1647,0,38,23,0,125,447,49,0,0,11,93,0,0,0,779,0,65,42,0,166,742,723,14,273,3,33,0,0,0,1190,399,0,0,0,0,0,0,495,15,426,1,54,0,0,0,0,415,43,382,3,0,0,0
ATREGGIES,SHORT,6,QUANTUM_STONE,0,19,58,0,9,2,0,0,0,18,38,33,1,0,0,0,20,0,0,0,46,39,6,0,0,0,2,0,22,0,6,0,27,0,1,9,0,0,2,82,34,0,0,0,0,3,0,8,0,194,0,36,44,13,2,0,0,0,0,7,0,0,9,12,0,0,0,0,0,0,0,0,5,0,0,0,9,1,50,1,0,0,0,0,15,38,0,20,2,0,0,0,0,0,30,1,48,0,2,0,0,0,0,35,0,20,3,0,0,0,51,35,5,2,0,0,0,3,0,34,0,0,0,59,4,0,0,0,0,76,35,6,2,0,0,0,0,0,0,7,17,0,13,0,7,0,0,109,13,0,0,0,0,0,0,18,102,0,2,0,0,11,21,1,0,0,1,6,0,0,0,53,0,6,4,0,10,34,58,1,18,0,4,0,0,0,69,30,0,0,0,0,0,0,23,0,20,0,4,0,0,0,0,33,2,20,0,0,0,0
ATREGGIES,SHORT,6,TERRA_STONE,0,24,33,1,6,4,0,0,1,15,36,23,2,0,0,0,22,1,0,0,32,41,10,0,0,0,0,0,19,0,5,0,47,0,1,11,0,0,0,69,26,0,0,0,0,2,1,17,0,150,0,33,50,14,1,0,0,0,0,3,0,0,15,14,0,0,0,0,0,0,0,3,6,0,0,0,11,0,53,2,0,0,0,0,14,30,1,16,4,0,0,0,0,0,26,7,30,0,0,0,0,0,0,31,0,18,1,0,0,0,67,31,4,2,0,0,0,1,0,26,0,0,0,47,6,0,0,0,0,76,42,1,0,0,1,0,0,0,0,3,2,0,7,0,5,0,0,95,15,0,0,0,0,0,0,24,81,0,3,0,0,6,20,5,0,0,3,5,0,0,0,31,0,4,8,0,14,44,40,0,15,0,1,0,0,0,62,26,0,0,0,0,0,0,22,2,25,0,3,0,0,0,0,27,2,20,0,0,0,0
ATREGGIES,SHORT,6,LIFE_STONE,0,22,64,1,4,6,0,0,0,25,47,44,2,0,0,0,41,0,0,0,46,65,14,0,0,0,2,0,36,0,13,0,51,0,1,9,0,0,0,91,28,0,0,0,0,5,0,14,0,245,0,55,66,18,4,0,0,0,0,2,2,0,18,22,0,0,0,0,0,0,0,2,4,0,0,0,6,1,64,6,0,0,0,0,22,56,4,30,3,0,0,0,0,0,40,3,61,0,2,0,0,0,0,41,1,24,4,0,0,0,66,60,4,1,0,0,0,2,0,31,0,0,0,68,10,0,0,0,0,88,46,2,2,0,0,0,0,0,0,3,6,0,12,0,8,0,0,129,12,0,0,0,0,0,0,43,133,0,4,0,0,12,33,6,0,0,1,5,0,0,0,72,0,6,4,0,14,52,56,2,27,0,4,0,0,0,115,24,0,0,0,0,0,0,32,3,34,0,0,0,0,0,0,33,0,31,0,0,0,0
ATREGGIES,SHORT,6,PROPHECY_STONE,0,4670,14474,143,1436,733,8,0,28,6352,11139,8632,844,5,0,0,6721,114,0,0,11491,14487,3144,0,0,0,554,0,7901,0,2092,78,12539,144,648,2820,21,4,79,21999,8431,23,0,0,0,1604,34,3215,0,56686,0,12553,13706,3602,374,0,0,0,0,1509,135,0,3721,5697,279,23,0,0,0,0,0,402,1346,0,0,0,2877,106,14254,771,0,0,0,0,4810,12153,1246,5570,601,0,0,0,0,0,9199,816,13746,103,714,4,0,24,0,10449,119,6269,662,0,0,0,18106,13556,1519,169,0,0,0,619,0,8487,0,0,0,14343,1481,0,0,0,0,20786,11939,849,288,1,32,0,0,0,0,1340,1259,0,2571,0,1590,0,0,28387,3935,0,0,0,0,0,0,8350,31159,0,1068,123,0,2757,8185,920,0,0,279,1640,0,0,0,14854,0,1147,854,0,3509,13883,13596,161,5671,71,562,0,0,0,22304,7592,0,0,0,0,0,0,9190,370,7970,12,823,0,0,0,0,8350,883,7332,81,0,0,0
ATREGGIES,SHORT,6,BEAK_OF_MIDAS,0,112,358,3,28,10,1,0,0,302,672,504,51,0,0,0,173,1,0,0,292,352,78,0,0,0,15,0,203,0,55,3,358,5,16,72,1,0,1,556,213,0,0,0,0,39,0,70,0,1393,0,305,330,97,7,0,0,0,0,32,3,0,84,141,2,0,0,0,0,0,0,9,39,0,0,0,58,2,352,24,0,0,0,0,143,306,36,145,10,0,0,0,0,0,231,16,377,2,16,0,0,0,0,229,3,152,22,0,0,0,448,371,43,1,0,0,0,8,0,217,0,0,0,348,31,0,0,0,0,511,307,19,4,0,0,0,0,0,0,34,22,0,61,0,38,0,0,671,118,0,0,0,0,0,0,211,752,0,34,2,0,48,215,20,0,0,9,43,0,0,0,372,0,28,24,0,89,327,317,7,141,1,13,0,0,0,560,181,0,0,0,0,0,0,247,14,196,0,18,0,0,0,0,203,20,160,2,0,0,0
ATREGGIES,SHORT,6,CLARITY_STONE,0,480,1475,17,173,83,0,0,0,663,1161,920,104,0,0,0,699,7,0,0,1104,1435,329,0,0,0,148,0,777,0,235,9,1223,10,83,330,1,1,10,2131,829,1,0,0,0,181,0,346,0,5258,0,1299,1368,401,45,0,0,0,0,189,19,0,379,604,34,5,0,0,0,0,0,47,155,0,0,0,325,6,1399,78,0,0,0,0,540,1205,141,618,72,0,0,0,0,0,965,80,1398,14,98,1,0,1,0,1100,15,653,88,0,0,0,1732,1371,165,14,0,0,0,29,0,850,0,0,0,1432,158,0,0,0,0,2064,1183,106,33,1,7,0,0,0,0,158,149,0,304,0,198,0,0,2692,424,0,0,0,0,0,0,818,2957,0,132,11,0,309,827,118,0,0,31,224,0,0,0,1436,0,127,110,0,394,1419,1313,26,634,7,61,0,0,0,2202,722,0,0,0,0,0,0,977,51,845,1,87,0,0,0,0,811,92,779,5,0,0,0
ATREGGIES,SHORT,6,SOLAR_TITANIUM,0,1493,4639,35,468,267,3,0,6,2017,3669,2811,265,1,0,0,2254,28,0,0,3882,4757,1041,0,0,0,171,0,2556,0,755,27,4029,29,217,880,10,1,24,7223,2647,11,0,0,0,495,9,1054,0,18767,0,4086,4531,1164,125,0,0,0,0,513,40,0,1162,1887,91,4,0,0,0,0,0,124,433,0,0,0,886,24,4752,247,0,0,0,0,1596,4006,397,1877,193,0,0,0,0,0,2927,249,4528,35,223,1,0,4,0,3364,27,2179,219,0,0,0,6036,4494,481,47,0,0,0,82,0,2834,0,0,0,4667,514,0,0,0,0,6810,3928,287,74,1,10,0,0,0,0,444,385,0,887,0,531,0,0,9370,1298,0,0,0,0,0,0,7864,25659,0,315,42,0,931,2684,333,0,0,80,570,0,0,0,4862,0,366,303,0,1105,4573,4423,58,1817,22,172,0,0,0,7465,2399,0,0,0,0,0,0,2996,129,2579,3,269,0,0,0,0,2700,286,2287,23,0,0,0
ATREGGIES,SHORT,6,DILITHIUM_STONE_FRAGMENT,0,1,5,0,1,0,0,0,0,2,2,3,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,11,0,5,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,5,0,5,0,1,0,0,0,0,2,0,3,0,0,0,0,5,3,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,0,0,0,0,0,0,2,10,0,1,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,2,5,3,0,1,0,0,0,0,0,8,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
ATREGGIES,SHORT,6,SHELL_STONE_FRAGMENT,0,5,15,0,4,1,0,0,0,5,9,9,4,0,0,0,8,0,0,0,11,23,1,0,0,0,0,0,8,0,0,0,19,0,1,2,0,0,0,33,4,0,0,0,0,3,0,4,0,63,0,13,17,2,0,0,0,0,0,2,0,0,6,13,1,1,0,0,0,0,0,0,1,0,0,0,6,0,23,0,0,0,0,0,5,12,0,11,0,0,0,0,0,0,10,1,11,0,0,0,0,0,0,13,0,8,1,0,0,0,26,11,2,1,0,0,0,0,0,10,0,0,0,12,1,0,0,0,0,27,10,0,0,0,0,0,0,0,0,1,2,0,5,0,0,0,3,47,5,0,0,0,0,0,0,5,40,0,2,1,0,3,6,3,0,0,0,5,0,0,0,23,0,1,0,0,5,15,14,1,8,0,1,0,0,0,30,8,0,0,0,0,0,0,11,0,10,0,1,0,0,0,0,11,1,8,0,0,0,0
ATREGGIES,SHORT,6,LUNAR_STONE_FRAGMENT,0,1,8,0,0,1,0,0,0,11,2,2,0,0,0,0,6,0,0,0,5,7,0,0,0,0,3,0,1,0,1,0,2,0,0,1,0,0,0,12,3,0,0,0,0,2,0,2,0,31,0,6,8,0,0,0,0,0,0,2,0,0,2,4,0,0,0,0,0,0,0,0,0,0,1,0,5,0,7,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,5,0,3,1,0,0,0,9,2,0,0,0,0,0,1,0,7,0,0,0,9,0,0,0,0,0,8,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,12,1,0,0,0,0,0,0,11,23,0,0,0,0,0,3,1,0,0,0,1,0,0,0,12,0,0,1,0,0,8,7,0,1,0,0,0,0,0,11,3,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
ATREGGIES,SHORT,6,SOUL_STONE_FRAGMENT,0,30,106,1,15,7,0,0,0,45,86,65,3,0,0,0,50,1,0,0,80,98,17,0,0,0,4,0,53,0,17,1,87,0,4,15,0,0,0,129,54,0,0,0,0,7,0,20,0,424,0,83,109,25,4,0,0,0,0,7,0,0,34,32,3,0,0,0,0,0,0,5,10,0,0,0,26,1,117,5,0,0,0,0,35,85,8,42,5,0,0,0,0,0,64,9,115,0,3,0,0,0,0,77,0,46,7,0,0,0,142,106,16,2,0,0,0,0,0,59,0,0,0,91,14,0,0,0,0,139,88,5,1,0,0,0,0,0,0,6,8,0,23,0,23,0,0,207,38,0,0,0,0,0,0,63,202,0,4,2,0,23,48,11,0,0,2,8,0,0,0,104,0,9,9,0,32,122,94,3,47,1,4,0,0,0,147,54,0,0,0,0,0,0,62,3,56,0,3,0,0,0,0,56,8,52,1,0,0,0
ATREGGIES,SHORT,6,PROPHECY_STONE_FRAGMENT,0,349,1057,11,123,46,1,0,2,478,858,634,65,0,0,0,490,4,0,0,862,1127,246,0,0,0,35,0,590,0,148,5,968,15,48,226,3,0,8,1636,634,2,0,0,0,124,1,203,0,4248,0,943,986,237,29,0,0,0,0,129,10,0,257,413,19,3,0,0,0,0,0,16,106,0,0,0,194,9,1064,53,0,0,0,0,398,887,84,390,43,0,0,0,0,0,641,52,1023,10,62,0,0,1,0,804,8,505,42,0,0,0,1356,1019,117,11,0,0,0,17,0,391,0,0,0,1057,103,0,0,0,0,1583,864,59,16,0,1,0,0,0,0,99,89,0,209,0,124,0,0,2148,310,0,0,0,0,0,0,635,2324,0,96,16,0,207,644,60,0,0,25,107,0,0,0,1085,0,68,57,0,268,1019,988,17,434,6,50,0,0,0,1650,541,0,0,0,0,0,0,690,27,637,0,72,0,0,0,0,620,69,550,6,0,0,0
ATREGGIES,SHORT,6,LIGHT_OF_EGGENDIL,0,336,1005,9,115,60,0,0,0,450,812,605,53,0,0,0,498,9,0,0,865,1010,212,0,0,0,44,0,574,0,162,8,920,8,43,220,3,0,5,1520,618,0,0,0,0,115,2,260,0,3996,0,920,996,270,29,0,0,0,0,90,11,0,269,1029,44,3,0,0,0,0,0,22,119,0,0,0,196,5,1052,55,0,0,0,0,366,833,82,418,57,0,0,0,0,0,660,62,984,10,41,0,0,1,0,795,9,411,44,0,0,0,1284,1030,93,7,0,0,0,17,0,609,0,0,0,1001,109,0,0,0,0,1521,868,54,12,0,1,0,0,0,0,90,81,0,188,0,110,0,0,2065,298,0,0,0,0,0,0,628,2284,0,73,9,0,204,596,58,0,0,16,124,0,0,0,1083,0,84,66,0,263,1022,962,9,430,9,53,0,0,0,1586,523,0,0,0,0,0,0,654,32,556,3,69,0,0,0,0,587,53,547,6,0,0,0
